攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度,ConvoyID,FollowingID
(租11402)國際路一段262巷與桃德路113巷-5.往桃德路(車),NOR-1001,中路派出所,2025-08-26,19:47:23,2010079041,LOC_0409,121.29252,24.96796,,
(租11402)國際路一段262巷與桃德路113巷-4.往八德(車),NOR-1001,中路派出所,2025-08-26,19:47:31,2010079031,LOC_0408,121.292344,24.967785,,
(租11401)國際路一段141巷與桃德路39巷口-5.往國際路一段141巷(車),NOR-1001,中路派出所,2025-08-26,19:48:53,2010078041,LOC_0350,121.291792,24.96517,,
(租11401)國際路一段141巷與桃德路39巷口-3.往國際路一段往桃園(車),NOR-1001,中路派出所,2025-08-26,19:49:19,2010078021,LOC_0348,121.292196,24.96585,,
(租11401)國際路一段141巷與桃德路39巷口-4.往桃德路39巷(車),NOR-1001,中路派出所,2025-08-26,19:49:30,2010078031,LOC_0349,121.292683,24.965737,,
(租11401)國際路一段141巷與桃德路39巷口-6.往國際路一段120巷(車),NOR-1001,中路派出所,2025-08-26,19:50:12,2010078051,LOC_0351,121.292855,24.964712,,
(租11401)國際一路88號前路口 (延伸至國際一、二路口)-8.往國際路一段往國豐街(車),NOR-1001,中路派出所,2025-08-26,19:50:47,2010076071,LOC_0345,121.292439,24.963559,,
(租11401)國際一路88號前路口 (延伸至國際一、二路口)-5.往中路北街67巷(車),NOR-1001,中路派出所,2025-08-26,19:51:16,2010076041,LOC_0342,121.293488,24.963336,,
(租11402)中路街與中路南街口-4.往國際一路往國際路一段(車),NOR-1001,廣興派出所,2025-08-26,19:51:44,2080620031,LOC_3370,121.293343,24.962521,,
(租11401)國際一路88號前路口 (延伸至國際一、二路口)-6.往國際二路往中路北街(車),NOR-1001,中路派出所,2025-08-26,19:51:58,2010076051,LOC_0343,121.293647,24.962301,,
(租11401)國際一路88號前路口 (延伸至國際一、二路口)-7.往國際一路往中路街(車),NOR-1001,中路派出所,2025-08-26,19:52:17,2010076061,LOC_0344,121.293306,24.961889000000003,,
(租11402)中路街與中路南街口-6.往中路北街往國際二路(車),NOR-1001,廣興派出所,2025-08-26,19:52:45,2080620051,LOC_3372,121.294295,24.961488,,
(租11402)中路街與中路南街口-5.往中路南街往國際路(車),NOR-1001,廣興派出所,2025-08-26,19:52:54,2080620041,LOC_3371,121.294327,24.961177,,
(租11402)廣福路與廣隆街口-5.往廣隆街往建國路(車),NOR-1001,廣興派出所,2025-08-26,19:54:20,2080652041,LOC_3399,121.292153,24.959094,,
(租11402)廣福路與廣隆街口-6.往廣隆街往廣福路(車),NOR-1001,廣興派出所,2025-08-26,19:54:29,2080652051,LOC_3402,121.292179,24.959346,,
(租11401)大興路、上興路-4.往大新一街(車),NOR-1002,大竹派出所,2025-08-26,19:55:00,2100802031,LOC_3968,121.256593,25.018621,,
(租11401)大新一街與上興路口-6.往大福路(車),NOR-1002,大竹派出所,2025-08-26,19:55:25,2100803151,LOC_3946,121.257607,25.018998,,
(租11401)大新一街與上興路口-5.上興路往大興路(車),NOR-1002,大竹派出所,2025-08-26,19:55:29,2100803141,LOC_3945,121.257391,25.018888,,
(租11401)大新一街與上興路口-4.大新一街往大興八街(車),NOR-1002,大竹派出所,2025-08-26,19:55:35,2100803131,LOC_3944,121.257604,25.018616,,
(租11401)廣福路與廣福路451巷口 (含483、499巷口)-4.往大湳(車),NOR-1001,廣興派出所,2025-08-26,19:55:46,2080616031,LOC_3356,121.288793,24.959853,,
(租11401)大新一街與上興路口-3.豪登一街往大興八街(車),NOR-1002,大竹派出所,2025-08-26,19:55:47,2100803121,LOC_3943,121.25831,25.018802,,
(租11401)大新一街與上興路口-2.豪登一街往大福路(車),NOR-1002,大竹派出所,2025-08-26,19:55:51,2100803111,LOC_3942,121.258302,25.019061,,
(租11401)廣福路與廣福路451巷口 (含483、499巷口)-5.往廣興路(車),NOR-1001,廣興派出所,2025-08-26,19:55:59,2080616041,LOC_3353,121.288341,24.959896,,
(租11401)上興路、興中街-2.往大福路(車),NOR-1002,大竹派出所,2025-08-26,19:56:09,2100803011,LOC_3934,121.25949,25.019076,,
(租11401)廣福路與廣福路451巷口 (含483、499巷口)-3.往力霸街(車),NOR-1001,廣興派出所,2025-08-26,19:56:12,2080616021,LOC_3355,121.288328,24.959348,,
(租11401)上興路、興中街-3.往興仁路(車),NOR-1002,大竹派出所,2025-08-26,19:56:13,2100803021,LOC_3935,121.259612,25.018846,,
(租11401)上興路、興中街-4.往大興八街(車),NOR-1002,大竹派出所,2025-08-26,19:56:20,2100803031,LOC_3936,121.259453,25.018569,,
(租11402)大興一街與興仁路口-2.往大興八街(車),NOR-1002,大竹派出所,2025-08-26,19:57:57,2100723011,LOC_4019,121.262376,25.014441,,
(租11402)大興一街與興仁路口-3.往大興二街(車),NOR-1002,大竹派出所,2025-08-26,19:58:03,2100723021,LOC_4020,121.262019,25.014476,,
(租11402)大興一街與興仁路口-4.往中興六街(車),NOR-1002,大竹派出所,2025-08-26,19:58:11,2100723031,LOC_4021,121.262003,25.01411,,
(租11402)廣興路與廣興路1156巷口-5.往廣興路1156巷往廣福路(車),NOR-1001,廣興派出所,2025-08-26,19:59:11,2080654041,LOC_3410,121.284483,24.955269,,
(租11402)廣興路與廣興路1156巷口-3.往廣興路往新興路(車),NOR-1001,廣興派出所,2025-08-26,19:59:48,2080654021,LOC_3408,121.283674,24.954153,,
(租11402)廣興路與廣興路1156巷口-4.往廣興路往廣福路(車),NOR-1001,廣興派出所,2025-08-26,20:00:00,2080654031,LOC_3409,121.28346,24.9546,,
(租11402)廣興路1360巷80弄口-3.往廣興路1360巷往永豐南路(車),NOR-1001,廣興派出所,2025-08-26,20:01:15,2080653021,LOC_3403,121.280675,24.956095,,
(租11401)龍林街與福興三街-2.往福興二街(車),NOR-1002,大竹派出所,2025-08-26,20:01:18,2100715011,LOC_3982,121.255539,25.003799,,
(租11401)龍林街與福興三街-3.往中壢服務區(車),NOR-1002,大竹派出所,2025-08-26,20:01:31,2100715021,LOC_3981,121.255304,25.004224,,
(租11401)龍林街與福興三街-4.往龍安街二段(車),NOR-1002,大竹派出所,2025-08-26,20:01:34,2100715031,LOC_3981,121.255452,25.004319,,
(租11402)龍林街與中興路585巷-3.往中壢服務區(車),NOR-1002,大竹派出所,2025-08-26,20:01:48,2100755021,LOC_4063,121.255026,25.004862,,
(租11402)龍林街與中興路585巷-5.往涵洞(車),NOR-1002,大竹派出所,2025-08-26,20:01:50,2100755041,LOC_4061,121.255147,25.004864,,
(租11402)龍林街與中興路585巷-4.往龍安街二段(車),NOR-1002,大竹派出所,2025-08-26,20:01:55,2100755031,LOC_4064,121.255349,25.00511,,
(租11402)龍林街與中興路585巷-2.往中興路(車),NOR-1002,大竹派出所,2025-08-26,20:02:00,2100755011,LOC_4062,121.255075,25.005162,,
(租11402)廣興路1360巷80弄口-4.往廣興路1360巷往溪墘街(車),NOR-1001,廣興派出所,2025-08-26,20:02:10,2080653031,LOC_3405,121.279342,24.954982,,
(租11402)廣福路1357巷與永豐南路31巷(延伸永豐南路31巷280弄口)-5.往廣福路879巷192弄往廣福路879巷(車),NOR-1001,高明派出所,2025-08-26,20:03:20,2080651041,LOC_3641,121.276976,24.955713,,
(租11402)廣福路1357巷與永豐南路31巷(延伸永豐南路31巷280弄口)-4.往永豐南路31巷往永豐路(車),NOR-1001,高明派出所,2025-08-26,20:03:24,2080651031,LOC_3640,121.277093,24.955645,,
(租11402)中興路與中興路667巷口-7.中興路往龍安街二段自行車道(車),NOR-1002,大竹派出所,2025-08-26,20:03:51,2100963061,LOC_4024,121.251941,25.00862,,
(租11402)中興路與中興路667巷口-3.往龍安街二段(車),NOR-1002,大竹派出所,2025-08-26,20:03:52,2100963021,LOC_4024,121.251868,25.008618,,
(租11402)中興路與中興路667巷口-5.往中興路711巷(車),NOR-1002,大竹派出所,2025-08-26,20:03:59,2100963041,LOC_4026,121.251703,25.0084,,
(租11402)中興路與中興路667巷口-4.往合圳北路(車),NOR-1002,大竹派出所,2025-08-26,20:04:09,2100963031,LOC_4025,121.25114,25.008585,,
(租11402)中興路與中興路667巷口-6.中興路往合圳北路自行車道(車),NOR-1002,大竹派出所,2025-08-26,20:04:10,2100963051,LOC_4025,121.251108,25.008596,,
(租11402)廣福路1357巷與永豐南路31巷(延伸永豐南路31巷280弄口)-3.往永豐南路31巷往永豐南路31巷280弄(車),NOR-1001,高明派出所,2025-08-26,20:04:27,2080651021,LOC_3639,121.27708,24.953902,,
(租11401)中興路756巷口-4.往中興路711巷(車),NOR-1002,大竹派出所,2025-08-26,20:04:50,2100706031,LOC_3972,121.249145,25.007982,,
(租11401)中興路756巷口-5.往中興路711巷(車),NOR-1002,大竹派出所,2025-08-26,20:04:57,2100706041,LOC_3973,121.249206,25.008295,,
(租11401)中興路756巷口-7.往大竹外車道(車),NOR-1002,大竹派出所,2025-08-26,20:05:03,2100706061,LOC_3974,121.249394,25.008423,,
(租11401)中興路756巷口-6.往大竹內車道(車),NOR-1002,大竹派出所,2025-08-26,20:05:03,2100706051,LOC_3974,121.249394,25.008432,,
(租11401)中興路756巷口-3.往福林街(車),NOR-1002,大竹派出所,2025-08-26,20:05:10,2100706021,LOC_3971,121.249105,25.008626,,
(租11401)中興路756巷口-2.往福林街(車),NOR-1002,大竹派出所,2025-08-26,20:05:12,2100706011,LOC_3971,121.249175,25.008645,,
(租11402)廣福路1357巷206弄口-3.往廣福路1357巷206弄往永豐南路31巷(車),NOR-1001,高明派出所,2025-08-26,20:06:26,2080650021,LOC_3635,121.271808,24.953303,,
(租11402)廣福路1357巷206弄口-2.往廣福路1357巷往廣福路(車),NOR-1001,高明派出所,2025-08-26,20:07:00,2080650011,LOC_3634,121.271339,24.95408,,
(租11402)廣福路1357巷206弄口-4.往廣福路1357巷280弄往永豐南路31巷(車),NOR-1001,高明派出所,2025-08-26,20:07:16,2080650031,LOC_3636,121.271883,24.953865,,
(租11402)大觀路三段(台15)、工業八路(一)-3.往成功路(車),DEL-8888,草漯派出所,2025-08-26,21:15:00,2020788021,LOC_1006,121.115167,25.036174,CONVOY-20250826-OUT-5372,
(租11402)大觀路三段(台15)、工業八路(一)-3.往成功路(車),ACC-0001,草漯派出所,2025-08-26,21:15:04,2020788021,LOC_1006,121.115167,25.036174,,CONVOY-20250826-OUT-5372
(租11402)大觀路三段(台15)、工業八路(一)-3.往成功路(車),ACC-0002,草漯派出所,2025-08-26,21:15:13,2020788021,LOC_1006,121.115167,25.036174,,CONVOY-20250826-OUT-5372
(租11402)天祥街11巷至38巷口-5.往天祥街32巷往大漢街(車),DEL-8888,南雅派出所,2025-08-26,22:12:52,2030831041,LOC_1420,121.289251,24.877756,CONVOY-20250826-OUT-5372,
(租11402)天祥街11巷至38巷口-5.往天祥街32巷往大漢街(車),ACC-0001,南雅派出所,2025-08-26,22:12:56,2030831041,LOC_1420,121.289251,24.877756,,CONVOY-20250826-OUT-5372
(租11402)天祥街11巷至38巷口-5.往天祥街32巷往大漢街(車),ACC-0002,南雅派出所,2025-08-26,22:13:05,2030831041,LOC_1420,121.289251,24.877756,,CONVOY-20250826-OUT-5372
(租11402)天祥街11巷至38巷口-3.往天祥街16巷往大漢街(車),DEL-8888,南雅派出所,2025-08-26,22:13:08,2030831021,LOC_1418,121.288654,24.877964,CONVOY-20250826-OUT-5372,
(租11402)天祥街11巷至38巷口-3.往天祥街16巷往大漢街(車),ACC-0001,南雅派出所,2025-08-26,22:13:12,2030831021,LOC_1418,121.288654,24.877964,,CONVOY-20250826-OUT-5372
(租11402)天祥街11巷至38巷口-2.往天祥街12巷往金城路(車),DEL-8888,南雅派出所,2025-08-26,22:13:17,2030831011,LOC_1417,121.288749726009,24.87841847032,CONVOY-20250826-OUT-5372,
(租11402)天祥街11巷至38巷口-2.往天祥街12巷往金城路(車),ACC-0001,南雅派出所,2025-08-26,22:13:21,2030831011,LOC_1417,121.288749726009,24.87841847032,,CONVOY-20250826-OUT-5372
(租11402)天祥街11巷至38巷口-4.往天祥街15巷往金城路(車),DEL-8888,南雅派出所,2025-08-26,22:13:21,2030831031,LOC_1419,121.289064,24.878498,CONVOY-20250826-OUT-5372,
(租11402)天祥街11巷至38巷口-4.往天祥街15巷往金城路(車),ACC-0001,南雅派出所,2025-08-26,22:13:26,2030831031,LOC_1419,121.289064,24.878498,,CONVOY-20250826-OUT-5372
(租11402)天祥街11巷至38巷口-3.往天祥街16巷往大漢街(車),ACC-0002,南雅派出所,2025-08-26,22:13:27,2030831021,LOC_1418,121.288654,24.877964,,CONVOY-20250826-OUT-5372
(租11402)天祥街11巷至38巷口-4.往天祥街15巷往金城路(車),ACC-0002,南雅派出所,2025-08-26,22:13:31,2030831031,LOC_1419,121.289064,24.878498,,CONVOY-20250826-OUT-5372
(租11402)天祥街11巷至38巷口-2.往天祥街12巷往金城路(車),ACC-0002,南雅派出所,2025-08-26,22:13:32,2030831011,LOC_1417,121.288749726009,24.87841847032,,CONVOY-20250826-OUT-5372
(租11402)文化路、文化路271巷-3.往文化路271巷往中華路(車),DEL-8888,南雅派出所,2025-08-26,22:14:23,2030428021,LOC_1424,121.287983,24.875952,CONVOY-20250826-OUT-5372,
(租11402)文化路、文化路271巷-3.往文化路271巷往中華路(車),ACC-0001,南雅派出所,2025-08-26,22:14:27,2030428021,LOC_1424,121.287983,24.875952,,CONVOY-20250826-OUT-5372
(租11402)文化路、文化路271巷-2.往文化路261巷往中華路(車),DEL-8888,南雅派出所,2025-08-26,22:14:30,2030428011,LOC_1423,121.288402,24.875801,CONVOY-20250826-OUT-5372,
(租11402)文化路、文化路271巷-2.往文化路261巷往中華路(車),ACC-0001,南雅派出所,2025-08-26,22:14:33,2030428011,LOC_1423,121.288402,24.875801,,CONVOY-20250826-OUT-5372
(租11402)文化路、文化路271巷-3.往文化路271巷往中華路(車),ACC-0002,南雅派出所,2025-08-26,22:14:39,2030428021,LOC_1424,121.287983,24.875952,,CONVOY-20250826-OUT-5372
(租11402)文化路、文化路271巷-2.往文化路261巷往中華路(車),ACC-0002,南雅派出所,2025-08-26,22:14:42,2030428011,LOC_1423,121.288402,24.875801,,CONVOY-20250826-OUT-5372
(租11402)文化路、文化路271巷-4.往文化路273巷往康莊路377巷(車),DEL-8888,南雅派出所,2025-08-26,22:14:43,2030428031,LOC_1425,121.287601,24.875711,CONVOY-20250826-OUT-5372,
(租11402)文化路、文化路271巷-4.往文化路273巷往康莊路377巷(車),ACC-0001,南雅派出所,2025-08-26,22:14:47,2030428031,LOC_1425,121.287601,24.875711,,CONVOY-20250826-OUT-5372
(租11402)文化路、文化路271巷-4.往文化路273巷往康莊路377巷(車),ACC-0002,南雅派出所,2025-08-26,22:14:54,2030428031,LOC_1425,121.287601,24.875711,,CONVOY-20250826-OUT-5372
(租11401)中正東路、康莊路-7.往復興路(車),DEL-8888,南雅派出所,2025-08-26,22:17:09,2030403061,LOC_1396,121.288136,24.88146,CONVOY-20250826-OUT-5372,
(租11401)中正東路、康莊路-7.往復興路(車),ACC-0001,南雅派出所,2025-08-26,22:17:12,2030403061,LOC_1396,121.288136,24.88146,,CONVOY-20250826-OUT-5372
(租11401)中正東路、康莊路-7.往復興路(車),ACC-0002,南雅派出所,2025-08-26,22:17:25,2030403061,LOC_1396,121.288136,24.88146,,CONVOY-20250826-OUT-5372
(租11401)中正東路、康莊路-5.往中正東路、康莊路口(車),DEL-8888,南雅派出所,2025-08-26,22:17:45,2030403041,LOC_1395,121.288994,24.882456,CONVOY-20250826-OUT-5372,
(租11401)中正東路、康莊路-5.往中正東路、康莊路口(車),ACC-0001,南雅派出所,2025-08-26,22:17:48,2030403041,LOC_1395,121.288994,24.882456,,CONVOY-20250826-OUT-5372
(租11401)中正東路、康莊路-4.往民權路(車),DEL-8888,南雅派出所,2025-08-26,22:17:51,2030403031,LOC_1394,121.288718,24.882709,CONVOY-20250826-OUT-5372,
(租11401)中正東路、康莊路-4.往民權路(車),ACC-0001,南雅派出所,2025-08-26,22:17:55,2030403031,LOC_1394,121.288718,24.882709,,CONVOY-20250826-OUT-5372
(租11401)中正東路、康莊路-5.往中正東路、康莊路口(車),ACC-0002,南雅派出所,2025-08-26,22:17:56,2030403041,LOC_1395,121.288994,24.882456,,CONVOY-20250826-OUT-5372
(租11401)中正東路、康莊路-6.往民生路(車),DEL-8888,南雅派出所,2025-08-26,22:17:56,2030403051,LOC_1392,121.288387,24.882871,CONVOY-20250826-OUT-5372,
(租11401)中正東路、康莊路-6.往民生路(車),ACC-0001,南雅派出所,2025-08-26,22:18:01,2030403051,LOC_1392,121.288387,24.882871,,CONVOY-20250826-OUT-5372
(租11401)中正東路、康莊路-4.往民權路(車),ACC-0002,南雅派出所,2025-08-26,22:18:09,2030403031,LOC_1394,121.288718,24.882709,,CONVOY-20250826-OUT-5372
(租11401)康莊路、民權路-4.往中央路(車),DEL-8888,南雅派出所,2025-08-26,22:18:12,2030418031,LOC_1405,121.288515,24.883689,CONVOY-20250826-OUT-5372,
(租11401)康莊路、民權路-4.往中央路(車),ACC-0001,南雅派出所,2025-08-26,22:18:16,2030418031,LOC_1405,121.288515,24.883689,,CONVOY-20250826-OUT-5372
(租11401)中正東路、康莊路-6.往民生路(車),ACC-0002,南雅派出所,2025-08-26,22:18:16,2030403051,LOC_1392,121.288387,24.882871,,CONVOY-20250826-OUT-5372
(租11401)康莊路、民權路-2.往信義路(車),DEL-8888,南雅派出所,2025-08-26,22:18:19,2030418011,LOC_1404,121.288798,24.883815,CONVOY-20250826-OUT-5372,
(租11401)康莊路、民權路-3.往慈湖路(車),DEL-8888,南雅派出所,2025-08-26,22:18:21,2030418021,LOC_1404,121.288836,24.883757,CONVOY-20250826-OUT-5372,
(租11401)康莊路、民權路-2.往信義路(車),ACC-0001,南雅派出所,2025-08-26,22:18:24,2030418011,LOC_1404,121.288798,24.883815,,CONVOY-20250826-OUT-5372
(租11401)康莊路、民權路-3.往慈湖路(車),ACC-0001,南雅派出所,2025-08-26,22:18:26,2030418021,LOC_1404,121.288836,24.883757,,CONVOY-20250826-OUT-5372
(租11401)康莊路、民權路-4.往中央路(車),ACC-0002,南雅派出所,2025-08-26,22:18:31,2030418031,LOC_1405,121.288515,24.883689,,CONVOY-20250826-OUT-5372
(租11401)康莊路、民權路-2.往信義路(車),ACC-0002,南雅派出所,2025-08-26,22:18:32,2030418011,LOC_1404,121.288798,24.883815,,CONVOY-20250826-OUT-5372
(租11401)康莊路、民權路-3.往慈湖路(車),ACC-0002,南雅派出所,2025-08-26,22:18:38,2030418021,LOC_1404,121.288836,24.883757,,CONVOY-20250826-OUT-5372
(租11401)中央路、民生路-5.往和平路(車),DEL-8888,南雅派出所,2025-08-26,22:18:41,2030402041,LOC_1390,121.28781,24.884079,CONVOY-20250826-OUT-5372,
(租11401)中央路、民生路-5.往和平路(車),ACC-0001,南雅派出所,2025-08-26,22:18:45,2030402041,LOC_1390,121.28781,24.884079,,CONVOY-20250826-OUT-5372
(租11401)中央路、民生路-5.往和平路(車),ACC-0002,南雅派出所,2025-08-26,22:18:52,2030402041,LOC_1390,121.28781,24.884079,,CONVOY-20250826-OUT-5372
(租11401)中正路、中央路-4.往復興路(車),DEL-8888,南雅派出所,2025-08-26,22:19:20,2030404031,LOC_1400,121.28635,24.882992,CONVOY-20250826-OUT-5372,
(租11401)中正路、中央路-4.往復興路(車),ACC-0001,南雅派出所,2025-08-26,22:19:24,2030404031,LOC_1400,121.28635,24.882992,,CONVOY-20250826-OUT-5372
(租11401)中正路、中央路-4.往復興路(車),ACC-0002,南雅派出所,2025-08-26,22:19:40,2030404031,LOC_1400,121.28635,24.882992,,CONVOY-20250826-OUT-5372
