攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度
(租11401)仁德南街、仁美街135巷-4.往埔仁路(車),NOR-1002,圳頂派出所,2025-09-25,08:37:07,2030426031,LOC_1677,121.285038,24.910665
(租11402)慈光街、慈光二街、埔頂二街-3.往埔頂二街往埔頂七街(車),NOR-1002,圳頂派出所,2025-09-25,08:38:39,2030826021,LOC_1737,121.280727,24.903495
(租11402)慈光街、慈光二街、埔頂二街-4.往慈光二街往慈光一街(車),NOR-1002,圳頂派出所,2025-09-25,08:38:45,2030826031,LOC_1738,121.280488,24.902647
(租11402)埔仁路、埔頂二街、公園三街-4.往埔頂二街往埔頂街(車),NOR-1002,圳頂派出所,2025-09-25,08:39:06,2030827031,LOC_1722,121.278193,24.902396
(租11402)埔仁路、埔頂二街、公園三街-3.往公園三街往埔仁路192巷(車),NOR-1002,圳頂派出所,2025-09-25,08:39:11,2030827021,LOC_1721,121.278156,24.901808
(租11402)埔頂街、隆德街、仁和路一段-4.往埔頂街往埔頂一街(車),NOR-1002,圳頂派出所,2025-09-25,08:39:31,2030825031,LOC_1726,121.276013,24.901762
(租11402)埔頂街、隆德街、仁和路一段-5.往埔頂街15巷往埔頂路一段(車),NOR-1002,圳頂派出所,2025-09-25,08:39:34,2030825041,LOC_1727,121.275726,24.901906
(租11402)埔頂街、隆德街、仁和路一段-3.往隆德街往埔頂路一段(車),NOR-1002,圳頂派出所,2025-09-25,08:39:46,2030825021,LOC_1725,121.275375,24.900885
(租11401)仁和路一段(市112)、仁和七街-5.往埔頂街(車),NOR-1002,圳頂派出所,2025-09-25,08:39:56,2030425041,LOC_1665,121.276375,24.900168
(租11401)仁和路一段(市112)、仁和七街-3.往仁和一街(車),NOR-1002,圳頂派出所,2025-09-25,08:39:59,2030425021,LOC_1663,121.276244,24.899881
(租11401)槺榔路、蚵殼港圳6-1號池-5.往南圳(車),NOR-1005,大坡派出所,2025-09-25,08:40:00,2050235041,LOC_2678,121.030018,24.973456
(租11401)槺榔路、蚵殼港圳6-1號池-4.往下槺榔(車),NOR-1005,大坡派出所,2025-09-25,08:40:02,2050235031,LOC_2677,121.02991,24.973862
(租11401)仁和路一段(市112)、仁和七街-2.往員林路一段(車),NOR-1002,圳頂派出所,2025-09-25,08:40:03,2030425011,LOC_1662,121.276633,24.899833
(租11401)槺榔路、蚵殼港圳6-1號池-3.往大坡國中(車),NOR-1005,大坡派出所,2025-09-25,08:40:04,2050235021,LOC_2676,121.029751,24.973919
(租11401)仁和路一段(市112)、仁和七街-4.往埔頂二街(車),NOR-1002,圳頂派出所,2025-09-25,08:40:05,2030425031,LOC_1664,121.276729,24.900089
(租11401)槺榔路、蚵殼港圳6-1號池-2.往民有三路(車),NOR-1005,大坡派出所,2025-09-25,08:40:06,2050235011,LOC_2675,121.029551,24.973828
(租11401)埔頂路一段(桃53)、慈光街-4.往慈光街(車),NOR-1002,圳頂派出所,2025-09-25,08:40:58,2030416031,LOC_1697,121.277361,24.904895
(租11401)埔頂路一段(桃53)、慈光街-3.往仁和路一段(車),NOR-1002,圳頂派出所,2025-09-25,08:41:02,2030416021,LOC_1696,121.276821,24.9052
(租11401)文化路二段(台15)、湧泉路-4.文化路二段往民有一路(車),NOR-1005,永安派出所,2025-09-25,08:41:40,2050205031,LOC_2597,121.022497,24.970165
(租11401)文化路二段(台15)、湧泉路-5.往笨港里3鄰(車),NOR-1005,永安派出所,2025-09-25,08:41:43,2050205041,LOC_2598,121.022173,24.969763
(租11401)文化路二段(台15)、湧泉路-2.文化路二段往蚵間內車道(車),NOR-1005,永安派出所,2025-09-25,08:41:48,2050205011,LOC_2595,121.021786,24.969783
(租11401)文化路二段(台15)、湧泉路-3.文化路二段往蚵間外車道(車),NOR-1005,永安派出所,2025-09-25,08:41:48,2050205021,LOC_2596,121.021771,24.969783
(租11401)文化路二段(台15)、湧泉路-6.湧泉路往台61巷(車),NOR-1005,永安派出所,2025-09-25,08:41:53,2050205051,LOC_2599,121.02155,24.970313
(租11401)龍華路與龍祥路-5.往中正路242巷(車),NOR-1003,龍潭派出所,2025-09-25,08:42:00,2090680041,LOC_4199,121.216869,24.862147
(租11401)龍華路與龍祥路-6.往中正路242巷(車),NOR-1003,龍潭派出所,2025-09-25,08:42:02,2090680051,LOC_4200,121.216662,24.862268
(租11401)龍華路與龍祥路-4.往東龍路(車),NOR-1003,龍潭派出所,2025-09-25,08:42:06,2090680031,LOC_4198,121.216789,24.861809
(租11401)龍華路與龍祥路-3.往新龍路(車),NOR-1003,龍潭派出所,2025-09-25,08:42:09,2090680021,LOC_4197,121.216983,24.861558
(租11402)興豐路、長安街-5.往興豐街往鶯歌(車),NOR-1003,大安派出所,2025-09-25,08:42:12,2080798041,LOC_4038,121.217114,24.861215
(租11402)興豐路、長安街-3.往長安街1906巷往羊稠仔(車),NOR-1003,大安派出所,2025-09-25,08:42:12,2080798021,LOC_4036,121.217114,24.861215
(租11402)龍華路226巷、242巷-2.往龍華路226巷內(車),NOR-1003,龍潭派出所,2025-09-25,08:42:17,2090843011,LOC_4246,121.21668,24.861264
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),NOR-1003,大安派出所,2025-09-25,08:42:17,2080798031,LOC_4037,121.21668,24.861264
(租11402)中正東路、和二路-3.往中正東路往和二路79巷19弄(車),NOR-1003,南雅派出所,2025-09-25,08:42:17,2030828021,LOC_1534,121.21668,24.861264
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),NOR-1003,龍潭派出所,2025-09-25,08:42:24,2090691011,LOC_4227,121.215973,24.86101
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),NOR-1003,龍潭派出所,2025-09-25,08:42:29,2090691031,LOC_4229,121.215588,24.861255
(租11402)東龍路與龍祥路口-3.往東龍路83巷(車),NOR-1003,龍潭派出所,2025-09-25,08:42:30,2090691021,LOC_4228,121.215498,24.861301
(租11402)東龍路與中正路242巷口-3.往龍華路(車),NOR-1003,龍潭派出所,2025-09-25,08:42:41,2090690021,LOC_4224,121.215791,24.86238
(租11402)東龍路與中正路242巷口-4.往南龍路(車),NOR-1003,龍潭派出所,2025-09-25,08:42:50,2090690031,LOC_4225,121.214997,24.862705
(租11401)東龍路與南龍路口 (東龍路200巷)-3.往新龍路(車),NOR-1003,龍潭派出所,2025-09-25,08:43:02,2090672021,LOC_4189,121.214616,24.863748
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),NOR-1003,龍潭派出所,2025-09-25,08:43:13,2090672031,LOC_4190,121.213806,24.864296
(租11402)文化路二段540號前-3.文化路二段往文大路外車道(車),NOR-1005,大坡派出所,2025-09-25,08:43:14,2050255021,LOC_2682,121.01561,24.964907
(租11402)文化路二段540號前-2.文化路二段往文大路內車道(車),NOR-1005,大坡派出所,2025-09-25,08:43:14,2050255011,LOC_2681,121.015588,24.964917
(租11402)文化路二段540號前-6.往蚵殼港圳6-1號池(車),NOR-1005,大坡派出所,2025-09-25,08:43:16,2050255051,LOC_2685,121.0155,24.964549
(租11402)文化路二段540號前-5.文化路二段往後庄二路內車道(車),NOR-1005,大坡派出所,2025-09-25,08:43:20,2050255041,LOC_2684,121.015173,24.964494
(租11402)文化路二段540號前-4.文化路二段往後庄二路外車道(車),NOR-1005,大坡派出所,2025-09-25,08:43:20,2050255031,LOC_2683,121.015156,24.964499
(租11402)文化路二段540號前-7.往台61線(車),NOR-1005,大坡派出所,2025-09-25,08:43:22,2050255061,LOC_2686,121.015083,24.964816
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-5.往龍元路(車),NOR-1003,龍潭派出所,2025-09-25,08:43:28,2090671041,LOC_4185,121.212492,24.865318
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),NOR-1003,龍潭派出所,2025-09-25,08:43:33,2090671021,LOC_4183,121.21216,24.865594
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),NOR-1003,龍潭派出所,2025-09-25,08:43:37,2090671031,LOC_4184,121.212523,24.865986
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),NOR-1003,龍潭派出所,2025-09-25,08:43:39,2090671051,LOC_4186,121.212799,24.865736
(租11401)農改場前午後湖方向 (東福路口)-3.往蚵間國小(車),NOR-1005,大坡派出所,2025-09-25,08:46:16,2050233021,LOC_2673,121.026921,24.954836
(租11401)農改場前午後湖方向 (東福路口)-2.往大坡派出所(車),NOR-1005,大坡派出所,2025-09-25,08:46:20,2050233011,LOC_2672,121.027392,24.955033
(租11401)民有二路、國校路口＃民有二路(桃106)、國校路-4.往大坡里6鄰(車),NOR-1005,大坡派出所,2025-09-25,08:47:52,2050210031,LOC_2670,121.039771,24.958185
(租11401)民有二路、國校路口＃民有二路(桃106)、國校路-3.往大坡國小(車),NOR-1005,大坡派出所,2025-09-25,08:47:55,2050210021,LOC_2669,121.040111,24.958169
(租11401)白玉一路、白玉二路與自強五街口-3.往自強一路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:00,2020859021,LOC_0846,121.083625,25.044509
(租11401)白玉一路、白玉二路與自強五街口-4.自強五街往桃科五路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:02,2020859031,LOC_0847,121.083491,25.044828
(租11401)白玉一路、白玉二路與自強五街口-5.白玉二路往桃科五路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:08,2020859041,LOC_0848,121.08287,25.045127
(租11401)白玉一路、白玉二路與自強五街口-6.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:14,2020859051,LOC_0849,121.08241,25.044702
(租11401)自強一路與桃科五路口-5.往白玉二路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:26,2020858041,LOC_0854,121.084189,25.045204
(租11401)自強一路與桃科五路口-4.往自強五路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:31,2020858031,LOC_0853,121.084306,25.044773
(租11401)自強一路與桃科五路口-3.往白玉一路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:33,2020858021,LOC_0852,121.084438,25.044564
(租11401)自強一路與桃科五路口-6.往桃科六路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:40,2020858051,LOC_0855,121.084749,25.0451
(租11401)桃科七路與白玉二路口-2.往桃科六路(車),NOR-1001,觀音分駐所,2025-09-25,08:48:59,2020857011,LOC_0867,121.085838,25.047488
(租11401)桃科七路與白玉二路口-3.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-25,08:49:03,2020857021,LOC_0868,121.085974,25.047749
(租11401)桃科七路與白玉二路口-4.往自強六街(車),NOR-1001,觀音分駐所,2025-09-25,08:49:05,2020857031,LOC_0869,121.086282,25.047676
(租11401)桃科七路與白玉二路口-5.往自強二路(車),NOR-1001,觀音分駐所,2025-09-25,08:49:08,2020857041,LOC_0870,121.086178,25.047453
(租11402)玉林路一段與桃科六路口-2.往白玉三路(車),NOR-1001,觀音分駐所,2025-09-25,08:49:43,2021069011,LOC_0918,121.08872,25.043427
(租11402)玉林路一段與桃科六路口-3.往中興路(車),NOR-1001,觀音分駐所,2025-09-25,08:49:49,2021069021,LOC_0919,121.088328,25.04289
(租11402)東福路一段、警訓路口-3.往警訓中心(車),NOR-1005,大坡派出所,2025-09-25,08:49:56,2050272021,LOC_2691,121.049357,24.964123
(租11402)信義路145、156巷口-2.往中正路(車),NOR-1001,觀音分駐所,2025-09-25,08:52:07,2020368011,LOC_0935,121.077574,25.035256
(租11402)信義路145、156巷口-4.往信義路(車),NOR-1001,觀音分駐所,2025-09-25,08:52:17,2020368031,LOC_0937,121.076785,25.035825
(租11402)信義路145、156巷口-3.往桃科一路(車),NOR-1001,觀音分駐所,2025-09-25,08:52:25,2020368021,LOC_0936,121.076456,25.035168
(租11401)文化路與觀和路口-2.往中正路(車),NOR-1001,觀音分駐所,2025-09-25,08:54:09,2020349011,LOC_0820,121.08444,25.029482
(租11401)文化路與觀和路口-3.往廣興一路(車),NOR-1001,觀音分駐所,2025-09-25,08:54:11,2020349021,LOC_0821,121.084697,25.029324
(租11401)文化路與觀新路-1.往濱海路廣興段(車),NOR-1001,觀音分駐所,2025-09-25,08:54:24,2020349111,LOC_0823,121.085098,25.02806
(租11402)介壽路(台4)、仁善街-4.往介壽路往興豐路(車),NOR-1002,圳頂派出所,2025-09-26,08:06:00,2030790031,LOC_1705,121.286972,24.90829
(租11402)介壽路(台4)、仁善街-3.往仁善街往埔仁路(車),NOR-1002,圳頂派出所,2025-09-26,08:06:06,2030790021,LOC_1704,121.286205,24.908051
(租11402)介壽路(台4)、仁善街-2.往介壽路往員林路一段(車),NOR-1002,圳頂派出所,2025-09-26,08:06:10,2030790011,LOC_1703,121.286422,24.907734
(租11402)介壽路(台4)、介壽路891巷-3.往介壽路891巷往仁福宮前道路(車),NOR-1002,圳頂派出所,2025-09-26,08:06:28,2030427021,LOC_1708,121.286172,24.906234
(租11401)仁德南街、仁美街135巷-2.往長興路三段(車),NOR-1002,圳頂派出所,2025-09-26,08:07:11,2030426011,LOC_1675,121.285474,24.9105
(租11401)仁德南街、仁美街135巷-3.往仁美一街(車),NOR-1002,圳頂派出所,2025-09-26,08:07:14,2030426021,LOC_1676,121.28533,24.910766
(租11401)仁德南街、仁美街135巷-4.往埔仁路(車),NOR-1002,圳頂派出所,2025-09-26,08:07:16,2030426031,LOC_1677,121.285038,24.910665
(租11402)慈光街、慈光二街、埔頂二街-3.往埔頂二街往埔頂七街(車),NOR-1002,圳頂派出所,2025-09-26,08:08:32,2030826021,LOC_1737,121.280727,24.903495
(租11402)慈光街、慈光二街、埔頂二街-4.往慈光二街往慈光一街(車),NOR-1002,圳頂派出所,2025-09-26,08:08:39,2030826031,LOC_1738,121.280488,24.902647
(租11402)埔仁路、埔頂二街、公園三街-4.往埔頂二街往埔頂街(車),NOR-1002,圳頂派出所,2025-09-26,08:08:55,2030827031,LOC_1722,121.278193,24.902396
(租11402)埔仁路、埔頂二街、公園三街-3.往公園三街往埔仁路192巷(車),NOR-1002,圳頂派出所,2025-09-26,08:09:01,2030827021,LOC_1721,121.278156,24.901808
(租11402)埔頂街、隆德街、仁和路一段-4.往埔頂街往埔頂一街(車),NOR-1002,圳頂派出所,2025-09-26,08:09:18,2030825031,LOC_1726,121.276013,24.901762
(租11402)埔頂街、隆德街、仁和路一段-5.往埔頂街15巷往埔頂路一段(車),NOR-1002,圳頂派出所,2025-09-26,08:09:21,2030825041,LOC_1727,121.275726,24.901906
(租11402)埔頂街、隆德街、仁和路一段-3.往隆德街往埔頂路一段(車),NOR-1002,圳頂派出所,2025-09-26,08:09:30,2030825021,LOC_1725,121.275375,24.900885
(租11401)仁和路一段(市112)、仁和七街-5.往埔頂街(車),NOR-1002,圳頂派出所,2025-09-26,08:09:40,2030425041,LOC_1665,121.276375,24.900168
(租11401)仁和路一段(市112)、仁和七街-3.往仁和一街(車),NOR-1002,圳頂派出所,2025-09-26,08:09:42,2030425021,LOC_1663,121.276244,24.899881
(租11401)仁和路一段(市112)、仁和七街-2.往員林路一段(車),NOR-1002,圳頂派出所,2025-09-26,08:09:45,2030425011,LOC_1662,121.276633,24.899833
(租11401)仁和路一段(市112)、仁和七街-4.往埔頂二街(車),NOR-1002,圳頂派出所,2025-09-26,08:09:47,2030425031,LOC_1664,121.276729,24.900089
(租11401)埔頂路一段(桃53)、慈光街-4.往慈光街(車),NOR-1002,圳頂派出所,2025-09-26,08:10:34,2030416031,LOC_1697,121.277361,24.904895
(租11401)埔頂路一段(桃53)、慈光街-3.往仁和路一段(車),NOR-1002,圳頂派出所,2025-09-26,08:10:40,2030416021,LOC_1696,121.276821,24.9052
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-5.往雙峰路(車),NOR-1004,青溪派出所,2025-09-26,08:18:00,2010072041,LOC_0304,121.311399,25.011562
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-3.往雙峰路(車),NOR-1004,青溪派出所,2025-09-26,08:18:07,2010072021,LOC_0302,121.311957,25.011226
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-6.往大業路一段(車),NOR-1004,青溪派出所,2025-09-26,08:18:12,2010072051,LOC_0305,121.311443,25.010664
(租11402)春日路與寶山街口 (延伸寶山街378、360巷)-4.往民富十一街(車),NOR-1004,青溪派出所,2025-09-26,08:18:17,2010072031,LOC_0303,121.312291,25.010548
(租11401)福元街、民富九街與大業路一段口-7.往大業路一段(車),NOR-1004,青溪派出所,2025-09-26,08:18:36,2010035061,LOC_0283,121.314268,25.00964
(租11401)福元街、民富九街與大業路一段口-6.往福元街(車),NOR-1004,青溪派出所,2025-09-26,08:18:37,2010035051,LOC_0282,121.314511,25.009742000000003
(租11401)福元街、民富九街與大業路一段口-5.往民富九街(車),NOR-1004,青溪派出所,2025-09-26,08:18:46,2010035041,LOC_0281,121.315363,25.009247
(租11401)福元街、民富九街與大業路一段口-4.往大業路一段往民光東路(車),NOR-1004,青溪派出所,2025-09-26,08:18:52,2010035031,LOC_0280,121.315108,25.008747
(租11401)民有三街、民有十三街與寶山街口-4.往民有三街(車),NOR-1004,小檜溪派出所,2025-09-26,08:19:13,2010017031,LOC_0660,121.314705,25.010809
(租11401)民有三街、民有十三街與寶山街口-5.往寶山街往大有路(車),NOR-1004,小檜溪派出所,2025-09-26,08:19:20,2010017041,LOC_0661,121.314438,25.011682
(租11401)民有三街、民有十三街與寶山街口-6.往雙峰路(車),NOR-1004,小檜溪派出所,2025-09-26,08:19:23,2010017051,LOC_0662,121.314206600337,25.0120838645721
(租11401)坤成街與民有十六街口-5.往坤成街105巷(車),NOR-1004,小檜溪派出所,2025-09-26,08:19:41,2010067041,LOC_0667,121.312901,25.013278
(租11401)坤成街與民有十六街口-3.往坤成街往民有三街(車),NOR-1004,小檜溪派出所,2025-09-26,08:19:44,2010067021,LOC_0665,121.312771,25.013527
(租11401)坤成街與民有十六街口-4.往坤成街往大業一路(車),NOR-1004,小檜溪派出所,2025-09-26,08:19:44,2010067031,LOC_0666,121.312732,25.013523
(租11401)坤成街與民有十六街口-6.往民有十六街往大興路(車),NOR-1004,小檜溪派出所,2025-09-26,08:19:49,2010067051,LOC_0668,121.312949,25.013999
(租11401)龍華路與龍祥路-5.往中正路242巷(車),NOR-1003,龍潭派出所,2025-09-26,08:20:00,2090680041,LOC_4199,121.216869,24.862147
(租11401)龍華路與龍祥路-6.往中正路242巷(車),NOR-1003,龍潭派出所,2025-09-26,08:20:01,2090680051,LOC_4200,121.216662,24.862268
(租11401)龍華路與龍祥路-4.往東龍路(車),NOR-1003,龍潭派出所,2025-09-26,08:20:06,2090680031,LOC_4198,121.216789,24.861809
(租11401)龍華路與龍祥路-3.往新龍路(車),NOR-1003,龍潭派出所,2025-09-26,08:20:09,2090680021,LOC_4197,121.216983,24.861558
(租11402)興豐路、長安街-3.往長安街1906巷往羊稠仔(車),NOR-1003,大安派出所,2025-09-26,08:20:12,2080798021,LOC_4036,121.217114,24.861215
